1.28e+1, 4.60e-17
1.62e+1, 3.89e-17
2.03e+1, 1.89e-17
2.56e+1, 1.15e-17
3.20e+1, 8.23e-18
4.04e+1, 6.60e-18
5.10e+1, 2.87e-18
6.38e+1, 1.12e-18
8.06e+1, 1.89e-19
