1.29e+1, 1.28e-17
1.61e+1, 8.23e-18
2.05e+1, 4.23e-18
2.54e+1, 4.23e-18
3.21e+1, 5.28e-18
4.01e+1, 4.73e-18
5.10e+1, 1.47e-18
6.38e+1, 1.00e-18
1.01e+2, 6.97e-20
