10.392901343601752, 4.227318468324547e-17
11.085911053732753, 3.8954816401577446e-17
12.169305404874024, 3.6979370846593156e-17
12.967473886608198, 3.3683554426876153e-17
13.87474299776926, 3.092672474003522e-17
14.8454891783476, 2.65094108855026e-17
15.884153600529338, 2.396790163807429e-17
16.99548816304431, 2.3159189049255957e-17
18.184577231143972, 2.0384418096749976e-17
19.456860897616426, 1.8403784721297304e-17
20.818159871258093, 1.6615597779651823e-17
22.27470210666687, 1.4831751619078948e-17
23.833151297188365, 1.3239418708091808e-17
25.500637361370675, 1.1937948587353417e-17
27.284789062403558, 1.0549256791881994e-17
29.19376890977604, 9.286881553289389e-18
31.236310502828115, 8.227315365706578e-18
33.42175848704337, 7.460795016370684e-18
35.76011130588301, 6.525317000694332e-18
38.46000430808652, 5.750796168662394e-18
40.93907186936695, 5.086923605756415e-18
43.8033734034566, 4.478197652146002e-18
46.86807575035332, 3.769129900156013e-18
50.147199949844925, 2.9532834455172425e-18
53.40891845213123, 2.2708563989351437e-18
57.05790986994088, 1.8866720540901384e-18
61.04996565698742, 1.6256527867103952e-18
65.32132556581512, 1.3643999225354394e-18
69.89153110501135, 1.327935898830673e-18
74.78149100451154, 1.2920658895360253e-18
80.01357687321952, 1.2440661852283266e-18
85.61172554931228, 1.1338205855134332e-18
91.60154861148199, 1.0071675535293523e-18
98.01044955213032, 8.434268394099611e-19
104.54589052172506, 7.034599587465509e-19
